! time                    visible_void_density    visible_void_diameter   
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  3.000000000000000E-001  0.000000000000000E+000  0.000000000000000E+000
  4.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  5.000000000000001E-001  0.000000000000000E+000  0.000000000000000E+000
  6.000000000000002E-001  0.000000000000000E+000  0.000000000000000E+000
  7.000000000000003E-001  0.000000000000000E+000  0.000000000000000E+000
  8.000000000000004E-001  0.000000000000000E+000  0.000000000000000E+000
  9.000000000000005E-001  0.000000000000000E+000  0.000000000000000E+000
  1.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.100000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.200000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.300000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.400000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.500000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.600000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.700000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.800000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  1.900000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  2.000000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  2.100000000000001E+000  0.000000000000000E+000  0.000000000000000E+000
  2.200000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.300000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.400000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.500000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.600000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.700000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
  2.800000000000002E+000  0.000000000000000E+000  0.000000000000000E+000
